userid,tweet_count,link_count,thread_count
531486575,1,1,1
371701261,1,1,1
622656101,1,2,1
20333834,1,1,1
2389651789,1,1,1
1407822289,1,16,1
421312609,1,1,1
1217534534,1,1,1
484725355,1,1,1
20872280,1,1,1
193093407,1,1,1
382365371,1,1,1
56459573,1,1,1
264530860,1,1,1
48406342,1,1,1
221873073,1,2,1
2437586492,1,1,1
245862439,1,1,1
20709918,1,1,1
1677802782,1,1,1
1362249300,1,1,1
1343546233,1,1,1
299294766,1,6,1
633919405,1,1,1
277412898,1,1,1
32151551,1,1,1
239747685,1,1,1
13854412,1,1,1
30396416,1,1,1
2806472778,1,1,1
354793705,1,1,1
43303611,1,1,1
47067827,1,1,1
931746864,1,1,1
2875706024,1,1,1
593076631,1,1,1
529286343,1,1,1
1149038040,1,1,1
17878191,1,1,1
18622869,1,18,1
14560097,1,1,1
17535206,1,1,1
288286986,1,1,1
67408245,1,1,1
18774241,1,1,1
2369949012,1,1,1
113673277,1,3,1
315347420,1,1,1
275804230,1,1,1
38181453,1,1,1
292604030,1,1,1
14074541,1,1,1
572297334,1,1,1
58604522,1,1,1
2330962234,1,1,1
166535606,1,1,1
1234681772,1,1,1
19636948,1,8,1
2476131062,1,1,1
132368086,1,1,1
956895854,1,1,1
401562657,1,1,1
854239526,1,1,1
32952592,1,1,1
2958990716,1,1,1
197080395,1,1,1
18283338,1,1,1
384468868,1,1,1
89317153,1,1,1
950606636,1,1,1
497471148,1,1,1
247706800,1,1,1
414770799,1,1,1
759052645,1,2,1
19665815,1,1,1
38762773,1,1,1
490602212,1,1,1
302703226,1,1,1
338288298,1,2,1
290375225,1,1,1
18413391,1,2,1
18096270,1,1,1
37043257,1,1,1
868301143,1,1,1
468905212,1,1,1
801698222,1,1,1
50012276,1,1,1
1337014554,1,1,1
1206445651,1,1,1
289120241,1,1,1
305924577,1,1,1
9953462,1,1,1
167343111,1,1,1
24440905,1,1,1
207819339,1,1,1
1421458982,1,1,1
2455470360,1,1,1
2434191967,1,11,1
300031788,1,1,1
445318004,1,1,1
135578944,1,1,1
576582920,1,1,1
348880974,1,1,1
762496814,1,1,1
2218689462,1,1,1
965435300,1,1,1
16223558,1,1,1
135082720,1,1,1
41358463,1,1,1
2413562079,1,1,1
245687126,1,1,1
54524007,1,1,1
137086244,1,1,1
1323035978,1,1,1
740763697,1,1,1
2558035557,1,1,1
1853914981,1,1,1
481627355,1,1,1
2933091346,1,1,1
59511457,1,1,1
94248769,1,1,1
241877307,1,1,1
2807613817,1,1,1
65003619,1,1,1
1325179705,1,1,1
2844132738,1,1,1
53375822,1,1,1
47946063,1,1,1
20981239,1,1,1
1583196864,1,1,1
69903520,1,1,1
370895495,1,1,1
54525097,1,1,1
972632749,1,1,1
1928949673,1,1,1
111162630,1,1,1
335272177,1,1,1
884202938,1,1,1
18373162,1,1,1
34195205,1,1,1
38506895,1,1,1
23659772,1,1,1
591216069,1,1,1
1323622694,1,1,1
471130203,1,2,1
5527802,1,1,1
2253741236,1,1,1
1339552872,1,1,1
2492020338,1,1,1
1379477982,1,1,1
340923136,1,1,1
224060482,1,1,1
327311364,1,1,1
192638247,1,1,1
190095658,1,1,1
1349929171,1,1,1
2194219524,1,1,1
23398730,1,0,1
2195241,1,10,1
47396544,1,1,1
18312282,1,1,1
15971518,1,1,1
16995002,1,1,1
2382435914,1,1,1
203123011,1,15,1
2861365756,1,1,1
374138169,1,1,1
491043828,1,1,1
28817422,1,1,1
68841029,1,1,1
3632161,1,1,1
1625635405,1,1,1
596336987,1,2,1
155599665,1,1,1
341164773,1,1,1
893066750,1,1,1
99821535,1,1,1
362764525,1,1,1
2537991553,1,2,1
603574515,1,1,1
31413847,1,1,1
46642044,1,1,1
37308433,1,1,1
194146598,1,1,1
270470351,1,1,1
91333394,1,1,1
19655788,1,2,1
88153731,1,2,1
81783384,1,1,1
2559224616,1,1,1
362602281,1,1,1
2326157761,1,1,1
1228806157,1,1,1
1022902286,1,1,1
20164025,1,1,1
27989993,1,2,1
253093355,1,1,1
2326122480,1,1,1
2730313182,1,2,1
458417146,1,1,1
784280066,1,1,1
2810187580,1,1,1
2553167815,1,1,1
2579392453,1,1,1
394392730,1,1,1
27427649,1,1,1
275450877,1,4,1
66034438,1,1,1
1086242558,1,1,1
518671857,1,2,1
54306177,1,1,1
321402315,1,2,1
243457746,1,1,1
363808138,1,1,1
2548547708,1,1,1
35874573,1,1,1
719472690,1,1,1
2572500237,1,1,1
605151082,1,1,1
39408066,1,1,1
31750214,1,1,1
909423811,1,1,1
938517404,1,1,1
54024434,1,1,1
1695502676,1,1,1
277464708,1,1,1
626748749,1,1,1
2420804794,1,2,1
158261628,1,2,1
1398673123,1,2,1
84269667,1,1,1
1471168098,1,2,1
1328181356,1,1,1
1945500001,1,1,1
245039108,1,1,1
2789454962,1,3,1
2596628207,1,1,1
1961752514,1,1,1
465515000,1,1,1
2874372412,1,1,1
43889340,1,1,1
290808547,1,2,1
2459809351,1,1,1
77856380,1,1,1
309264200,1,1,1
1285986758,1,1,1
248370497,1,1,1
1873157144,1,1,1
310220033,1,1,1
266204332,1,1,1
921429380,1,1,1
624413,1,4,1
925436516,1,1,1
1656151500,1,1,1
13241992,1,1,1
274381435,1,1,1
20414205,1,1,1
526362043,1,1,1
100902179,1,1,1
524872414,1,1,1
190062790,1,1,1
360641558,1,1,1
26837420,1,1,1
1448127140,1,1,1
138619638,1,1,1
24492927,1,1,1
53249230,1,1,1
529604764,1,1,1
2890588954,1,1,1
95809149,1,1,1
2833947065,1,1,1
2374775708,1,1,1
2794539156,1,1,1
277804562,1,1,1
722322619,1,1,1
947160794,1,1,1
113161641,1,1,1
16375770,1,1,1
1282292556,1,1,1
242748561,1,1,1
27168890,1,1,1
18627369,1,1,1
42552146,1,1,1
218218274,1,1,1
2587624195,1,2,1
31540671,1,9,1
367746154,1,1,1
2505837180,1,1,1
61869915,1,1,1
364325729,1,1,1
1948075638,1,1,1
247857400,1,1,1
2891592847,1,1,1
838811618,1,1,1
352396831,1,1,1
344489688,1,1,1
274609320,1,2,1
23278101,1,1,1
164604959,1,1,1
867336522,1,1,1
2942292673,1,1,1
24990868,1,1,1
193632283,1,1,1
849824503,1,1,1
2312163025,1,1,1
2788722909,1,1,1
837729878,1,1,1
2681791235,1,1,1
1612388714,1,1,1
464002910,1,1,1
765046,1,1,1
409389563,1,1,1
1212459181,1,1,1
49964679,1,2,1
317731956,1,1,1
308707369,1,1,1
100413913,1,1,1
153451584,1,1,1
214317500,1,1,1
95896119,1,1,1
2422702611,1,1,1
796740463,1,2,1
2392744614,1,1,1
96994945,1,2,1
192511296,1,2,1
1138764877,1,2,1
2972990029,1,2,1
154575265,1,1,1
2336979283,1,1,1
396840637,1,1,1
133277792,1,1,1
15236329,1,1,1
26901394,1,1,1
2173535357,1,1,1
2859783599,1,1,1
2423592374,1,1,1
354340947,1,1,1
2968630504,1,1,1
249898853,1,1,1
58443247,1,1,1
833711960,1,1,1
384865234,1,1,1
2834563480,1,1,1
1729064042,1,1,1
29539794,1,2,1
21357179,1,1,1
1046011435,1,1,1
15416881,1,2,1
2944116235,1,1,1
19284502,1,1,1
14413869,1,10,1
2343729746,1,1,1
106434262,1,1,1
2554415732,1,1,1
308992926,1,1,1
419835957,1,2,1
298967068,1,1,1
307694418,1,1,1
23739529,1,1,1
626774850,1,1,1
448510528,1,1,1
749705424,1,1,1
5879192,1,1,1
377721914,1,1,1
568627120,1,1,1
51112296,1,1,1
178856654,1,1,1
15876503,1,2,1
47325702,1,1,1
170384986,1,2,1
11214,1,3,1
218261839,1,2,1
537191798,1,1,1
16072089,1,1,1
185992652,1,1,1
2859958581,1,1,1
130945204,1,1,1
202054350,1,1,1
173925687,1,1,1
2784290526,1,1,1
150838582,1,1,1
102284233,1,1,1
29524851,1,1,1
2718113595,1,1,1
91372324,1,1,1
833819329,1,2,1
1550164182,1,1,1
366999739,1,1,1
568564628,1,1,1
255527829,1,5,1
102082508,1,1,1
19228639,1,1,1
2793020689,1,1,1
169894743,1,1,1
2306178093,1,1,1
1679359094,1,1,1
23586157,1,1,1
1381927082,1,1,1
899803861,1,1,1
1860970033,1,3,1
406727474,1,1,1
206389248,1,1,1
28173645,1,1,1
768311516,1,1,1
49044080,1,1,1
262852497,1,1,1
268061821,1,1,1
178078681,1,1,1
2931865497,1,1,1
30935427,1,1,1
2956554429,1,1,1
190846001,1,2,1
29311088,1,1,1
312922265,1,1,1
2914717815,1,1,1
96971125,1,2,1
176875821,1,1,1
1943773440,1,1,1
560894263,1,1,1
388175861,1,1,1
293089998,1,1,1
256025957,1,1,1
41763374,1,1,1
1464539556,1,1,1
127084941,1,1,1
133931350,1,1,1
26492575,1,1,1
714248515,1,1,1
993946728,1,1,1
221855426,1,1,1
2349644574,1,1,1
2260483450,1,1,1
168820035,1,1,1
23904131,1,1,1
2697460284,1,2,1
2450194945,1,1,1
59407110,1,1,1
7207042,1,1,1
37651316,1,1,1
239943362,1,1,1
2903715212,1,1,1
2911191121,1,1,1
33668152,1,2,1
993859812,1,1,1
370666310,1,1,1
1867323613,1,1,1
23430012,1,1,1
1357583305,1,1,1
22240612,1,3,1
37629266,1,1,1
23417338,1,1,1
114923863,1,1,1
2419734564,1,1,1
18845980,1,1,1
2333715792,1,1,1
36941760,1,2,1
39960151,1,1,1
26550932,1,1,1
21052177,1,1,1
53668717,1,1,1
239853650,1,1,1
2231654796,1,1,1
48399136,1,2,1
2585884892,1,1,1
224775883,1,1,1
2794829648,1,1,1
230967933,1,1,1
26308290,1,1,1
1586039095,1,1,1
1569448915,1,3,1
582523469,1,1,1
336118461,1,1,1
220347418,1,1,1
19392326,1,1,1
140749707,1,1,1
18770158,1,1,1
593253537,1,1,1
1610238266,1,1,1
250257768,1,1,1
66897225,1,1,1
112680705,1,1,1
125454330,1,1,1
55577298,1,1,1
2847661133,1,1,1
2537023472,1,1,1
21267005,1,1,1
377107762,1,1,1
18983429,1,1,1
457276178,1,1,1
1030493862,1,2,1
2209535899,1,1,1
221783224,1,1,1
945524334,1,1,1
272027429,1,2,1
2675055421,1,1,1
2349295460,1,2,1
487630770,1,1,1
2157530853,1,1,1
167512844,1,1,1
16169629,1,1,1
17094323,1,1,1
2913701404,1,1,1
2691186956,1,2,1
2734598839,1,1,1
362550270,1,1,1
105078752,1,1,1
14544703,1,1,1
1602224485,1,1,1
35711113,1,1,1
2402692262,1,1,1
138142342,1,2,1
1045042717,1,1,1
16822707,1,1,1
41277688,1,1,1
1480059168,1,1,1
38142380,1,1,1
166109668,1,1,1
67251641,1,1,1
18826013,1,1,1
434563280,1,2,1
17215642,1,1,1
96654457,1,1,1
407039471,1,3,1
1226130840,1,1,1
2889479943,1,4,1
121229255,1,1,1
20598137,1,9,1
240808845,1,1,1
534495411,1,1,1
308212534,1,1,1
1656054320,1,1,1
250068634,1,2,1
2656739022,1,1,1
2182840076,1,1,1
120782305,1,1,1
777548653,1,1,1
297325085,1,6,1
429054107,1,1,1
29829696,1,1,1
2466301080,1,1,1
636415876,1,1,1
1262536770,1,1,1
2343941361,1,1,1
211757224,1,1,1
337164050,1,1,1
1582265598,1,1,1
106376530,1,1,1
501824127,1,2,1
57081338,1,1,1
16461724,1,1,1
77922480,1,1,1
270561214,1,1,1
570698436,1,1,1
2687790696,1,1,1
868093868,1,1,1
52151517,1,1,1
75125737,1,1,1
330116504,1,1,1
2308059967,1,1,1
48640401,1,1,1
2527213992,1,1,1
118613799,1,1,1
48883571,1,1,1
873682453,1,1,1
1691006022,1,1,1
97883743,1,1,1
312261322,1,2,1
59238101,1,1,1
25416508,1,1,1
230184592,1,2,1
1044160339,1,1,1
2163450864,1,2,1
2360990340,1,1,1
976527853,1,2,1
280473066,1,1,1
57787295,1,1,1
18550598,1,1,1
2504146428,1,2,1
51850888,1,1,1
2647331531,1,1,1
2545113975,1,1,1
292194848,1,1,1
2459707910,1,1,1
2339751753,1,2,1
1905556350,1,1,1
388156578,1,1,1
121794872,1,1,1
287576440,1,1,1
1013937854,1,1,1
260797558,1,1,1
81856960,1,1,1
199007460,1,1,1
357081216,1,1,1
108003115,1,1,1
383506589,1,1,1
101499891,1,1,1
2180434818,1,1,1
1499044742,1,1,1
70638153,1,1,1
97322041,1,1,1
58422829,1,1,1
87704545,1,1,1
91528467,1,1,1
259813726,1,1,1
1887799932,1,1,1
75977801,1,2,1
2195413480,1,1,1
855318254,1,1,1
159043829,1,1,1
27313885,1,3,1
364538685,1,1,1
1074162278,1,1,1
2155001304,1,1,1
18421211,1,1,1
2406682561,1,1,1
538601381,1,2,1
1935743647,1,2,1
2952261055,1,1,1
2881719169,1,1,1
1243916652,1,1,1
2744496728,1,1,1
88953653,1,1,1
2828201097,1,1,1
2727678915,1,1,1
36442545,1,1,1
2962357869,1,1,1
49102516,1,1,1
547651065,1,1,1
70352340,1,1,1
94323249,1,1,1
29209261,1,1,1
254953689,1,1,1
322703767,1,1,1
22414818,1,1,1
14315937,1,1,1
30205212,1,1,1
51806835,1,1,1
141508403,1,1,1
56917394,1,1,1
19921624,1,1,1
90181058,1,2,1
2496651422,1,2,1
151651683,1,3,1
2937111401,1,1,1
158170143,1,1,1
540266049,1,1,1
2445635994,1,1,1
248317578,1,1,1
29895366,1,1,1
146566390,1,1,1
158783582,1,1,1
202976767,1,1,1
138793265,1,1,1
142356070,1,1,1
2191883604,1,2,1
2431628416,1,3,1
2542439420,1,2,1
1251859722,1,2,1
20064015,1,1,1
21527503,1,1,1
236537745,1,2,1
584977551,1,1,1
202568095,1,1,1
526226529,1,1,1
102579213,1,2,1
56680629,1,1,1
722495167,1,1,1
185008554,1,1,1
103923392,1,1,1
102055261,1,1,1
53041072,1,1,1
302321658,1,1,1
204459963,1,1,1
434181425,1,1,1
80240975,1,1,1
17273892,1,1,1
271202735,1,1,1
1696846248,1,1,1
38002193,1,1,1
473314021,1,1,1
628638850,1,1,1
411098670,1,1,1
1969905162,1,1,1
56263368,1,1,1
332846692,1,1,1
1168398920,1,1,1
620303492,1,1,1
162351280,1,1,1
241212449,1,1,1
601222111,1,2,1
299872235,1,2,1
182006778,1,1,1
2649991,1,8,1
38551917,1,1,1
2774516734,1,1,1
125025920,1,1,1
300136686,1,1,1
361062854,1,1,1
405174559,1,1,1
1435073588,1,2,1
2203942282,1,2,1
2153574327,1,1,1
2468937396,1,1,1
143084619,1,1,1
56363520,1,2,1
183564087,1,1,1
1208382956,1,1,1
385053687,1,1,1
93817246,1,1,1
37513081,1,1,1
2194468591,1,1,1
725595571,1,1,1
14059411,1,1,1
2416070556,1,1,1
2951074126,1,1,1
2848831967,1,1,1
2163735943,1,1,1
761465239,1,1,1
2167956478,1,1,1
2570646097,1,1,1
567337143,1,1,1
75542389,1,1,1
63031192,1,1,1
34882190,1,1,1
1497628081,1,1,1
1856237718,1,3,1
26380423,1,1,1
40579448,1,1,1
2292860563,1,2,1
48088248,1,2,1
198836488,1,2,1
52532503,1,1,1
18679952,1,1,1
354279908,1,1,1
23301881,1,2,1
456806183,1,1,1
88102183,1,1,1
374735534,1,1,1
411910788,1,1,1
361841703,1,1,1
949056168,1,1,1
80130648,1,1,1
2721020333,1,1,1
1059040274,1,2,1
104783906,1,1,1
2842123493,1,1,1
2832368186,1,1,1
137107148,1,1,1
412549497,1,1,1
1138559328,1,1,1
1905195793,1,1,1
464067709,1,2,1
342021790,1,1,1
346713550,1,1,1
235768894,1,1,1
460376715,1,1,1
81915797,1,2,1
2761320736,1,2,1
109086019,1,1,1
119130178,1,1,1
2815473183,1,3,1
59471660,1,1,1
124591837,1,1,1
332047613,1,1,1
2940594839,1,2,1
572821320,1,1,1
1403598307,1,1,1
2508509588,1,1,1
2920466306,1,1,1
392317014,1,9,1
356289508,1,1,1
22080841,1,1,1
55157836,1,1,1
480758186,1,1,1
235227957,1,2,1
73152491,1,1,1
336263077,1,1,1
194619305,1,1,1
1561412683,1,1,1
14705053,1,1,1
270592010,1,1,1
460513085,1,1,1
42055251,1,1,1
101589791,1,1,1
2346957501,1,1,1
185192570,1,2,1
955970244,1,1,1
495888667,1,1,1
1375772810,1,1,1
32810337,1,2,1
889893793,1,1,1
140222976,1,12,1
2514972666,1,1,1
406848921,1,1,1
2960090523,1,1,1
402735692,1,1,1
1470299497,1,1,1
239163715,1,1,1
2868903235,1,1,1
2936380274,1,1,1
2947070266,1,1,1
207974990,1,1,1
2678856788,1,1,1
2219601374,1,1,1
2901260688,1,1,1
439987707,1,2,1
2948745323,1,1,1
9114032,1,1,1
34103099,1,1,1
255419444,1,1,1
202141861,1,1,1
703412466,1,1,1
109535417,1,1,1
60526729,1,1,1
27151453,1,2,1
2924844507,1,1,1
201825680,1,1,1
1852187108,1,1,1
20232263,1,1,1
335230484,1,1,1
128216887,1,14,1
1571610714,1,1,1
2796298555,1,1,1
14432103,1,2,1
389036901,1,1,1
1314878941,1,1,1
95191831,1,1,1
34899435,1,1,1
268422365,1,1,1
2907646738,1,1,1
398103679,1,1,1
23792545,1,1,1
66379716,1,1,1
26482400,1,1,1
208480735,1,1,1
2749029470,1,1,1
602017519,1,1,1
316625731,1,1,1
2842724201,1,1,1
157341362,1,1,1
99014337,1,1,1
226516956,1,1,1
17227075,1,1,1
244495300,1,1,1
21181417,1,1,1
348584520,1,1,1
2942267809,1,1,1
221082507,1,0,1
93476665,1,1,1
523741822,1,1,1
2859968618,1,1,1
248784419,1,1,1
137451762,1,1,1
125323374,1,1,1
37095297,1,1,1
250719704,1,1,1
52495721,1,1,1
9199732,1,1,1
500563675,1,1,1
199422247,1,1,1
1878082394,1,1,1
394149441,1,1,1
340419304,1,1,1
86303166,1,1,1
2891598474,1,1,1
197351686,1,1,1
25777686,1,1,1
13002422,1,1,1
17004618,1,12,1
613440304,1,1,1
2650963080,1,1,1
552117307,1,1,1
2960600946,1,1,1
1398582079,1,1,1
2268655708,1,1,1
131111772,1,2,1
50620384,1,1,1
2220396942,1,2,1
81972445,1,1,1
216900031,1,2,1
515662121,1,1,1
76584326,1,1,1
290387782,1,1,1
21525006,1,1,1
226475070,1,2,1
805884044,1,1,1
110314533,1,1,1
79756310,1,1,1
27572392,1,1,1
226350650,1,1,1
1662944101,1,1,1
1596060386,1,1,1
215794445,1,1,1
16538186,1,1,1
575857218,1,1,1
473009843,1,2,1
139238453,1,1,1
2894958605,1,1,1
1576004756,1,1,1
18581038,1,1,1
394142623,1,1,1
469190964,1,1,1
1115578729,1,1,1
114130973,1,1,1
557870733,1,1,1
2587291417,1,1,1
2514573504,1,1,1
1621004814,1,1,1
2159787988,1,1,1
376779852,1,1,1
16634289,1,2,1
2915130167,1,2,1
83806184,1,1,1
1475403872,1,1,1
253982809,1,1,1
36036060,1,1,1
1511205571,1,1,1
110545523,1,1,1
38874650,1,1,1
2173784256,1,1,1
344281070,1,13,1
149734679,1,1,1
123375309,1,1,1
2419299226,1,1,1
26736341,1,1,1
2734826951,1,1,1
471014143,1,1,1
57955998,1,1,1
835287865,1,1,1
2479349964,1,1,1
2520971602,1,1,1
568256869,1,1,1
49003874,1,1,1
507561137,1,1,1
5753482,1,1,1
388459030,1,1,1
38499263,1,1,1
1658359346,1,3,1
262940385,1,1,1
2922829959,1,2,1
30716605,1,1,1
733092889,1,1,1
20819614,1,1,1
86853453,1,1,1
1475233393,1,2,1
152797988,1,8,1
70720650,1,1,1
616317776,1,1,1
458196351,1,1,1
174772293,1,1,1
489689867,1,2,1
2910891532,1,1,1
2396448092,1,1,1
205024209,1,2,1
1109355960,1,1,1
78624559,1,1,1
301926342,1,1,1
69623659,1,1,1
21886952,1,1,1
21584831,1,1,1
26843144,1,1,1
1853792395,1,2,1
22582096,1,1,1
55986798,1,2,1
21626816,1,1,1
480147479,1,1,1
2217457444,1,1,1
2582045087,1,1,1
181681493,1,1,1
1159932996,1,1,1
191947594,1,1,1
430625413,1,1,1
2302890619,1,1,1
112947311,1,1,1
300602089,1,1,1
1118669732,1,1,1
2915714339,1,1,1
2193206563,1,1,1
1326677923,1,1,1
296233696,1,1,1
21176836,1,1,1
177160564,1,1,1
1093195092,1,1,1
748693008,1,1,1
2806280001,1,1,1
2880026929,1,1,1
790772725,1,1,1
16161856,1,1,1
286528561,1,1,1
385867775,1,1,1
966066764,1,1,1
38699733,1,1,1
150111340,1,1,1
581942293,1,1,1
395711027,1,1,1
2952859347,1,1,1
142071772,1,2,1
1131873528,1,1,1
2786024854,1,1,1
24604505,1,1,1
178411533,1,1,1
127666780,1,1,1
804942871,1,1,1
231859462,1,1,1
557344637,1,1,1
27715194,1,1,1
28415140,1,1,1
83644445,1,2,1
179085106,1,2,1
1377275815,1,1,1
1949272500,1,1,1
128753624,1,1,1
243825867,1,1,1
528531511,1,1,1
2147763698,1,1,1
34262462,1,10,1
2552587040,1,1,1
2898598594,1,1,1
2205121861,1,1,1
291973500,1,1,1
122800020,1,1,1
39750128,1,7,1
2360489875,1,1,1
110807429,1,1,1
25705786,1,1,1
21997630,1,1,1
876695682,1,1,1
363295163,1,1,1
398622476,1,1,1
34553623,1,1,1
266275672,1,1,1
21076985,1,1,1
580979115,1,1,1
383635277,1,1,1
132428346,1,2,1
2510706061,1,1,1
229341451,1,1,1
395255891,1,1,1
2176645622,1,1,1
32405126,1,14,1
35594954,1,1,1
135651889,1,1,1
550119110,1,1,1
29227733,1,1,1
252544592,1,1,1
332063391,1,2,1
117806740,1,1,1
50367013,1,1,1
153842261,1,1,1
605283640,1,2,1
183669866,1,1,1
92619474,1,1,1
171531187,1,1,1
2317502894,1,1,1
2817732674,1,1,1
49128844,1,1,1
1162607108,1,1,1
634460387,1,1,1
32844128,1,1,1
1354553737,1,2,1
1625882220,1,1,1
15854006,1,1,1
2607187727,1,1,1
340676401,1,1,1
74938726,1,1,1
165382248,1,1,1
489825874,1,1,1
89265314,1,2,1
14176603,1,1,1
60967581,1,2,1
15783997,1,1,1
1874825863,1,1,1
33763482,1,1,1
53502436,1,1,1
204376428,1,1,1
17473505,1,1,1
223911503,1,1,1
384578824,1,1,1
1142891780,1,1,1
16925977,1,1,1
1064312154,1,2,1
562395756,1,2,1
798217951,1,1,1
346163692,1,1,1
346733298,1,2,1
2609283960,1,2,1
538417570,1,2,1
55135128,1,1,1
2841464808,1,1,1
395970571,1,1,1
2942094500,1,1,1
1584013315,1,1,1
63705191,1,1,1
214960151,1,1,1
38823542,1,1,1
938455268,1,1,1
84869698,1,2,1
283938393,1,1,1
256690019,1,2,1
82713153,1,1,1
20025948,1,1,1
1328796752,1,1,1
1098424219,1,1,1
17010163,1,1,1
2400494857,1,1,1
163852928,1,1,1
467290324,1,1,1
25995131,1,1,1
612493003,1,1,1
889742886,1,1,1
2814939614,1,1,1
1227756350,1,1,1
24095957,1,1,1
20501027,1,1,1
244115238,1,1,1
305888840,1,1,1
2235500118,1,3,1
1393919497,1,1,1
304970452,1,1,1
48655691,1,1,1
1362368612,1,5,1
613548687,1,1,1
48831366,1,1,1
11094282,1,1,1
94626353,1,1,1
34301277,1,1,1
28506572,1,1,1
45727588,1,1,1
2905473567,1,1,1
297967623,1,1,1
2780784711,1,1,1
1551594134,1,1,1
2301320077,1,1,1
31073943,1,1,1
16947403,1,1,1
264268327,1,1,1
44191692,1,2,1
2747175253,1,1,1
495422346,1,4,1
2850609607,1,1,1
2176959405,1,1,1
91097228,1,2,1
44859449,1,1,1
377247309,1,1,1
272136130,1,1,1
236890779,1,1,1
41714782,1,1,1
21682115,1,1,1
405614354,1,1,1
1716360103,1,1,1
268044192,1,1,1
2753876550,1,1,1
115501423,1,1,1
322986734,1,1,1
22521283,1,3,1
195229666,1,1,1
14723131,1,1,1
2157975905,1,1,1
1004153972,1,1,1
268959309,1,1,1
2841533735,1,2,1
1494243667,1,1,1
2409013237,1,1,1
431745600,1,1,1
244108572,1,1,1
2284678018,1,1,1
2712856529,1,1,1
83794329,1,1,1
448836862,1,1,1
66612236,1,1,1
548739797,1,1,1
2954793446,1,1,1
2508418672,1,1,1
424342342,1,1,1
1372692300,1,1,1
2727937091,1,1,1
2232898030,1,1,1
2962020892,1,1,1
23163280,1,1,1
19746413,1,1,1
249758109,1,1,1
2939151633,1,1,1
131395119,1,1,1
236684588,1,1,1
1093360003,1,1,1
2453432296,1,1,1
74747435,1,1,1
2782190170,1,1,1
136909997,1,1,1
35787166,1,20,1
597856749,1,2,1
275762094,1,1,1
475456375,1,1,1
1066371373,1,1,1
417074878,1,1,1
740010326,1,2,1
1378267670,1,2,1
2198356523,1,2,1
912271266,1,1,1
1932648374,1,2,1
499819476,1,2,1
241710283,1,2,1
257484626,1,2,1
1879595107,1,2,1
251513781,1,2,1
630251548,1,2,1
120157086,1,1,1
2877389752,1,1,1
1311348684,1,2,1
2333921870,1,1,1
1638877406,1,1,1
154021046,1,1,1
2584944914,1,1,1
20961647,1,1,1
2780435246,1,1,1
2954532452,1,1,1
17903466,1,1,1
2516181758,1,1,1
20826640,1,2,1
2555133884,1,2,1
19572390,1,1,1
631159292,1,1,1
75205739,1,1,1
840766664,1,2,1
2334005558,1,1,1
2804811358,1,1,1
615500906,1,1,1
33923271,1,1,1
705500738,1,1,1
2185942319,1,1,1
173514323,1,1,1
212369763,1,3,1
189654054,1,1,1
16221997,1,1,1
2215514245,1,1,1
352953768,1,1,1
1488110497,1,4,1
2364531078,1,1,1
2277828612,1,2,1
227968510,1,1,1
214916802,1,12,1
2159091218,1,1,1
43705010,1,1,1
422146514,1,3,1
70417852,1,1,1
389420951,1,1,1
2189001073,1,1,1
222089501,1,2,1
525780787,1,1,1
459955315,1,1,1
22388197,1,1,1
921709183,1,1,1
14241417,1,1,1
942146270,1,2,1
19437155,1,1,1
21899739,1,1,1
114085514,1,1,1
419523906,1,1,1
21573897,1,2,1
20504637,1,1,1
486761928,1,1,1
14908559,1,1,1
13358382,1,1,1
613469003,1,2,1
177299231,1,1,1
20033448,1,1,1
139202745,1,1,1
965962327,1,1,1
48893763,1,2,1
74458401,1,1,1
45018119,1,1,1
197065399,1,1,1
16078071,1,1,1
27671543,1,1,1
27172412,1,1,1
2800812359,1,2,1
2416274990,1,1,1
6117452,1,1,1
4863241,1,1,1
993275714,1,1,1
2363574036,1,2,1
95182092,1,1,1
294584251,1,1,1
362422478,1,4,1
546634791,1,1,1
2361913628,1,1,1
1620588187,1,1,1
2224573998,1,1,1
2330953410,1,1,1
77534522,1,1,1
1052605182,1,1,1
1656372986,1,3,1
240028072,1,4,1
251459764,1,1,1
79603514,1,1,1
23696709,1,1,1
341255294,1,1,1
21744712,1,18,1
64370820,1,1,1
284002545,1,1,1
52183150,1,1,1
2344154581,1,1,1
160023999,1,1,1
17365415,1,1,1
15138104,1,1,1
132602552,1,1,1
20595894,1,1,1
316385442,1,1,1
134407767,1,2,1
24500736,1,1,1
84386050,1,1,1
14599545,1,10,1
1420547803,1,2,1
164118386,1,1,1
20658265,1,2,1
145731072,1,1,1
2202938540,1,1,1
262915621,1,1,1
2411586222,1,1,1
52911116,1,1,1
43604262,1,1,1
102452887,1,1,1
1150376528,1,1,1
39609732,1,8,1
1575138829,1,2,1
629884158,1,1,1
146404350,1,1,1
329072734,1,3,1
413624285,1,3,1
446412603,1,2,1
17914639,1,1,1
2175192882,1,1,1
1365428762,1,4,1
346656295,1,2,1
289998339,1,18,1
148544137,1,1,1
2388043548,1,1,1
1244952680,1,1,1
122588492,1,1,1
1411099453,1,1,1
543629948,1,1,1
2447212345,1,1,1
33572013,1,1,1
37751043,1,1,1
426435897,1,1,1
2839342797,1,1,1
136859399,1,1,1
337351696,1,1,1
380256889,1,1,1
2510410071,1,1,1
25103904,1,1,1
534914804,1,1,1
415109792,1,2,1
16843033,1,1,1
128356728,1,1,1
83646746,1,1,1
354601707,1,1,1
1242171468,1,1,1
179608296,1,1,1
